,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer,param_module__dp_fc,param_module__dp_conv,param_max_epochs,param_lr,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
24,207.6466812133789,0.2531871992476107,6.726150798797607,0.09276587088192313,<class 'torch.optim.sgd.SGD'>,0.398989898989899,1e-05,24,0.01,64,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.398989898989899, 'module__dp_conv': 1e-05, 'max_epochs': 24, 'lr': 0.01, 'batch_size': 64}",0.929666585543928,0.9131175468483816,0.9335604770017035,0.9235637779941578,0.9430379746835443,0.928589272414343,0.00999268094205283,27
29,1462.2630034446715,0.6445093932865038,6.809312438964843,0.09362813214085372,<class 'torch.optim.adam.Adam'>,0.42929292929292934,0.01,175,0.0001,256,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.42929292929292934, 'module__dp_conv': 0.01, 'max_epochs': 175, 'lr': 0.0001, 'batch_size': 256}",0.9357507909467023,0.928936480895595,0.9418349963494768,0.9036027263875365,0.9308666017526777,0.9281983192663976,0.013081334744054783,28
14,975.4251874446869,0.07731979251917613,6.757743644714355,0.10270412754500476,<class 'torch.optim.adam.Adam'>,0.12121212121212122,0.01,117,0.0001,128,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.12121212121212122, 'module__dp_conv': 0.01, 'max_epochs': 117, 'lr': 0.0001, 'batch_size': 128}",0.9335604770017035,0.9213920661961548,0.9469457288878073,0.9023855890944499,0.936222005842259,0.928101173404475,0.015212971981518993,29
27,627.9741391181946,0.5436005244797886,6.914710140228271,0.2476586467288792,<class 'torch.optim.adam.Adam'>,0.10606060606060606,0.001,63,0.001,32,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.10606060606060606, 'module__dp_conv': 0.001, 'max_epochs': 63, 'lr': 0.001, 'batch_size': 32}",0.9381844731078122,0.8707714772450718,0.9481625699683621,0.9379259980525804,0.9410905550146057,0.9272270146776865,0.028468428384130634,30
0,1643.113204717636,0.8194645202173828,6.863983392715454,0.09793602811535591,<class 'torch.optim.adam.Adam'>,0.48484848484848486,0.0001,197,0.0001,256,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.48484848484848486, 'module__dp_conv': 0.0001, 'max_epochs': 197, 'lr': 0.0001, 'batch_size': 256}",0.9379411048917011,0.8955950352883914,0.9508396203455829,0.9094449853943525,0.9367088607594937,0.9261059213359042,0.020360504486745402,31
13,1971.9083134651185,2.4960559723458733,6.748632955551147,0.11780551096928431,<class 'torch.optim.adam.Adam'>,0.31313131313131315,0.0001,194,0.0001,32,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.31313131313131315, 'module__dp_conv': 0.0001, 'max_epochs': 194, 'lr': 0.0001, 'batch_size': 32}",0.918958384035045,0.9226089072767096,0.9481625699683621,0.9014118792599806,0.9350048685491723,0.925229321817854,0.015715959962215954,32
42,1597.3979563236237,0.4963243201642327,6.8039850234985355,0.06964960235021306,<class 'torch.optim.adam.Adam'>,0.15151515151515152,1e-05,191,0.0001,256,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.15151515151515152, 'module__dp_conv': 1e-05, 'max_epochs': 191, 'lr': 0.0001, 'batch_size': 256}",0.9384278413239231,0.9313701630567048,0.949379411048917,0.8683057448880234,0.934031158714703,0.9243028638064542,0.028665700686192223,33
47,902.5712023735047,0.08965987910617781,6.788988828659058,0.09820023271860455,<class 'torch.optim.adam.Adam'>,0.47979797979797983,0.0001,108,0.0001,128,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.47979797979797983, 'module__dp_conv': 0.0001, 'max_epochs': 108, 'lr': 0.0001, 'batch_size': 128}",0.9425651009978097,0.919445120467267,0.9532733025066926,0.8887536514118792,0.9133398247322297,0.9234754000231756,0.022702002299891538,34
11,307.3077437400818,0.137284047772977,6.753519773483276,0.07881605059955242,<class 'torch.optim.adam.Adam'>,0.37373737373737376,0.001,37,0.01,128,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.37373737373737376, 'module__dp_conv': 0.001, 'max_epochs': 37, 'lr': 0.01, 'batch_size': 128}",0.9449987831589195,0.8715015818934048,0.9437819420783645,0.9001947419668939,0.9447419668938656,0.9210438031982898,0.030138288051044786,35
44,718.9516513824462,0.7212533375021347,6.739807748794556,0.04524683951153138,<class 'torch.optim.sgd.SGD'>,0.16161616161616163,1e-05,73,0.001,32,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.16161616161616163, 'module__dp_conv': 1e-05, 'max_epochs': 73, 'lr': 0.001, 'batch_size': 32}",0.9350206862983694,0.908980287174495,0.9269895351667072,0.8875365141187926,0.945715676728335,0.9208485398973398,0.020530380098020364,36
7,756.9652179718017,0.6584878078366817,6.7611412525177,0.10942761158911396,<class 'torch.optim.sgd.SGD'>,0.48989898989898994,1e-05,77,0.001,32,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.48989898989898994, 'module__dp_conv': 1e-05, 'max_epochs': 77, 'lr': 0.001, 'batch_size': 32}",0.9325870041372597,0.888537357021173,0.9301533219761499,0.8902142161635832,0.9203992210321325,0.9123782240660597,0.019226624653132313,37
2,155.1162254333496,0.22172484421681807,6.770909833908081,0.10589600012150803,<class 'torch.optim.sgd.SGD'>,0.07070707070707072,0.1,18,0.01,64,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.07070707070707072, 'module__dp_conv': 0.1, 'max_epochs': 18, 'lr': 0.01, 'batch_size': 64}",0.9177415429544902,0.9016792406911658,0.9160379654417133,0.8011197663096398,0.9483933787731256,0.896994378834027,0.05029681791522641,38
6,520.4693763256073,0.43168174083710986,6.757740449905396,0.12737715427686508,<class 'torch.optim.sgd.SGD'>,0.11616161616161617,0.001,60,0.001,64,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.11616161616161617, 'module__dp_conv': 0.001, 'max_epochs': 60, 'lr': 0.001, 'batch_size': 64}",0.9028960817717206,0.8167437332684352,0.9101971282550498,0.8768257059396299,0.9218597857838364,0.8857044870037344,0.03751550171578576,39
38,331.47822666168213,0.15796371079334431,6.729928493499756,0.10041268433581872,<class 'torch.optim.sgd.SGD'>,0.2777777777777778,0.01,40,0.01,128,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.2777777777777778, 'module__dp_conv': 0.01, 'max_epochs': 40, 'lr': 0.01, 'batch_size': 128}",0.9286931126794841,0.9031394499878316,0.9318568994889267,0.7032619279454723,0.9213729308666018,0.8776648641936633,0.08776832300851464,40
23,1555.0334393024445,1.060593526053558,6.774912929534912,0.11900010134567396,<class 'torch.optim.sgd.SGD'>,0.11111111111111112,0.001,156,0.0001,32,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.11111111111111112, 'module__dp_conv': 0.001, 'max_epochs': 156, 'lr': 0.0001, 'batch_size': 32}",0.8656607447067413,0.6960330980773911,0.8566561207106352,0.8605160662122687,0.9006815968841285,0.835909525318233,0.07166850672764023,41
10,1452.641238117218,1.163097543337394,6.7601478576660154,0.12341831113879796,<class 'torch.optim.sgd.SGD'>,0.42424242424242425,0.001,146,0.0001,32,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.42424242424242425, 'module__dp_conv': 0.001, 'max_epochs': 146, 'lr': 0.0001, 'batch_size': 32}",0.879532733025067,0.6914091019712826,0.8113896325139937,0.8575949367088608,0.8787731256085687,0.8237399059655545,0.07064223787833716,42
43,1927.5955739974975,1.016898221691557,6.79318642616272,0.07473793217244333,<class 'torch.optim.sgd.SGD'>,0.05555555555555556,0.1,192,0.0001,32,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.05555555555555556, 'module__dp_conv': 0.1, 'max_epochs': 192, 'lr': 0.0001, 'batch_size': 32}",0.858603066439523,0.6093940131418837,0.7790216597712338,0.8213242453748782,0.7663096397273612,0.766930524890976,0.08523715771563696,43
28,199.45392308235168,0.09487063337268109,6.829173851013183,0.11014984378020838,<class 'torch.optim.sgd.SGD'>,0.15151515151515152,1e-05,24,0.01,256,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.15151515151515152, 'module__dp_conv': 1e-05, 'max_epochs': 24, 'lr': 0.01, 'batch_size': 256}",0.7337551715745924,0.8464346556339742,0.49525431978583595,0.8381207400194742,0.8792599805258033,0.7585649735079361,0.14040335635357432,44
1,824.1152484893798,0.8895359345244086,6.781515789031983,0.07551587547768551,<class 'torch.optim.sgd.SGD'>,0.15656565656565657,0.01,84,0.0001,32,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.15656565656565657, 'module__dp_conv': 0.01, 'max_epochs': 84, 'lr': 0.0001, 'batch_size': 32}",0.7860793380384522,0.5468483816013628,0.5840837186663421,0.7709347614410905,0.7979552093476144,0.6971802818189724,0.10852544798287721,45
17,1340.9006282806397,0.39389343330139226,6.702658605575562,0.09681506732774223,<class 'torch.optim.sgd.SGD'>,0.42424242424242425,0.01,153,0.0001,64,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.42424242424242425, 'module__dp_conv': 0.01, 'max_epochs': 153, 'lr': 0.0001, 'batch_size': 64}",0.8001946945728888,0.5210513506935994,0.5310294475541494,0.7190847127555988,0.8386075949367089,0.681993560102589,0.13309228057945563,46
45,1326.8887888908387,0.19833575299687078,6.711533498764038,0.09552844337755952,<class 'torch.optim.sgd.SGD'>,0.33333333333333337,0.001,159,0.0001,128,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.33333333333333337, 'module__dp_conv': 0.001, 'max_epochs': 159, 'lr': 0.0001, 'batch_size': 128}",0.7386225358968119,0.5118033584813824,0.5225115599902652,0.7758033106134372,0.6786757546251218,0.6454833039214037,0.10931819343477268,47
16,1576.380523777008,0.6260887387183803,6.777799415588379,0.09288508047718534,<class 'torch.optim.sgd.SGD'>,0.19191919191919193,0.1,189,0.0001,128,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.19191919191919193, 'module__dp_conv': 0.1, 'max_epochs': 189, 'lr': 0.0001, 'batch_size': 128}",0.7369189583840351,0.49987831589194454,0.5161839863713799,0.74634858812074,0.6906037000973709,0.637986709773094,0.10789649304174566,48
35,1510.4254146575927,0.27911179334502173,6.812951231002808,0.09604278841703838,<class 'torch.optim.sgd.SGD'>,0.27272727272727276,0.0001,181,0.0001,256,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.27272727272727276, 'module__dp_conv': 0.0001, 'max_epochs': 181, 'lr': 0.0001, 'batch_size': 256}",0.7147724507179363,0.4918471647602823,0.5276222925285957,0.7239532619279455,0.6419182083739046,0.6200226756617327,0.09510551338969576,49
36,1000.3507178783417,0.18569156699670075,6.847175645828247,0.10564411379809026,<class 'torch.optim.sgd.SGD'>,0.393939393939394,1e-05,120,0.0001,256,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.393939393939394, 'module__dp_conv': 1e-05, 'max_epochs': 120, 'lr': 0.0001, 'batch_size': 256}",0.6709661718179606,0.5115599902652713,0.5322462886347044,0.7037487828627069,0.6377799415774099,0.6112602350316105,0.0761650415011993,50
